# No	Ref	V	BV	UB	N
# --	---	-	--	--	-
3303	25	9.19	+0.50	+0.00	2
3303	1044	9.23	+0.53		1
3304	25	6.70	+0.00	-0.01	2
3305	25	7.09	+0.04	+0.03	2
3306	25	6.51	+0.15	+0.18	2
3306	1387	6.50	+0.16	+0.18	3
3307	25	7.26	+0.08	+0.02	2
3308	25	7.80	+0.35	+0.04	3
3309	25	9.16	+0.44	+0.01	2
3310	25	9.15	+0.46	+0.02	3
3311	25	9.83	+0.54	+0.03	2
3312	25	8.58	+0.47	+0.00	4
3313	25	9.84	+0.57	+0.04	2
3314	25	9.49	+0.49	+0.02	2
3315	25	9.11	+0.48	+0.13	2
3315	1044	9.13	+0.50		1
3316	25	7.73	+0.18	+0.13	2
3317	25	7.81	+0.19	+0.15	3
3318	25	8.02	+0.22	+0.12	2
3318	720	8.05	+0.22	+0.13	3
3319	25	8.70	+0.36	+0.12	2
3320	25	8.30	+0.26	+0.14	3
3321	25	8.41	+0.38	-0.01	2
3321	1044	8.40	+0.40		1
3322	25	7.72	+0.18	+0.12	3
3323	25	7.00	+0.03	-0.02	4
3324	25	9.55	+0.52	+0.06	2
3325	25	6.07	-0.01	-0.32	2
3325	1091	6.07	-0.01	-0.32	2
3326	25	9.64	+0.50	+0.01	3
3327	25	9.41	+0.53	+0.09	2
3328	25	7.64	+0.16	+0.13	10
3329	25	9.44	+0.48	-0.02	1
3329	851	9.44	+0.48	-0.02	1
3329	1044	9.45	+0.48	-0.02	1
3330	25	6.36	+0.12	+0.15	2
3330	686	6.34	+0.12	+0.16	2
3331	25	9.08	+0.54	+0.12	2
3332	25	9.07	+0.43	-0.03	2
3333	25	10.47	+0.67	+0.16	2
3334	25	8.33	+0.26	+0.12	3
3334	1044	8.34	+0.28		1
3335	25	7.19	+0.04	-0.01	2
4011	124	15.65	+1.13	+0.80	14
4072	124	17.82	+0.99	+0.32	16
4183	124	16.59	+0.99	+0.56	12
4185	124	17.64	+0.89	+0.80	4
4189	124	16.50	+1.92	+1.35	12
4210	124	16.13	+1.50	+0.32	4
4242	124	18.42	+1.16	+0.36	11
4260	124	16.96	+0.67	+0.12	5
4307	124	17.225	+1.82	+1.80	11
4308	124	17.88	+0.91	+0.88	15
4311	124	16.26	+1.70	+2.30	5
4311	312	16.24	+1.53		1
4330	124	18.18	+0.28	-0.20	10
4331	124	18.72	+1.84		29
4334	124	17.08	+0.72	+0.04	21
5715	124	15.08	+0.95	+0.44	5
5728	124	16.105	+1.52	+1.47	7
5728	312	16.09	+1.46		2
5928	124	13.77	+1.03	+0.58	2
5929	124	16.26	+1.70	+0.99	5
5929	312	16.16	+1.56		2
6083	124	16.945	+0.80	+0.41	8
6381	124	15.34	+1.54	+1.32	6
7145	359	14.41	+1.42		1
7490	359	14.51	+1.43		1
7671	359	14.37	+1.46		1
7709	359	14.61	+1.49		1
7769	359	14.28	+1.09		1
7775	359	14.32	+1.42		1
8437	359	14.64	+1.47		1
9003	124	15.83	+1.64	+1.31	14
9003	132	15.70	+1.45		1
9003	312	15.75	+1.60		1
9006	312	18.04	+1.60		2
9010	132	15.39	+1.49		1
9018	132	14.98	+1.55		1
9023	132	17.02	+1.79
9023	304	17.02	+1.79		3
9023	312	17.09	+1.68		2
9029	312	16.68	+1.67		1
9035	132	14.24	+1.46		2
9036	132	15.95	+1.50		2
9040	312	16.37	+1.60		2
9041	132	15.42	+1.63		1
9041	312	15.43	+1.57		2
9061	132	14.26	+1.34		1
9069	312	16.15	+1.64		1
9071	132	15.43	+1.42		1
9078	132	15.30	+1.47		1
9083	132	15.25	+1.57		1
9086	132	15.47	+1.59		1
9086	312	15.39	+1.50		1
9087	132	14.57	+1.44		1
9090	312	16.58	+1.52		3
9092	132	16.26	+1.48		1
9092	312	16.26	+1.48		1
9095	132	14.84	+1.43
9099	132	14.63	+1.50		1
9102	312	17.17	+1.55		1
9105	132	15.75	+1.50		1
9105	312	15.73	+1.45		1
9108	132	13.29	+1.31		2
9115	132	15.44	+1.49		2
9117	312	17.02	+1.52		1
9119	312	17.67	+1.28		1
9127	132	14.72	+1.47		1
9139	312	16.55	+1.57		1
9143	312	16.20	+1.65		3
9150	132	15.62	+1.51		1
9154	312	16.16	+1.69		2
9156	132	16.01	+1.59		2
9173	312	15.16	+1.56		1
9174	312	17.60	+1.61		2
9179	312	16.66	+1.51		2
9180	312	16.35	+1.56		1
9196	312	16.18	+1.57		1
9197	132	15.27	+1.49		1
9201	132	16.92	+1.76		1
9207	312	16.61	+1.63		3
9213	312	16.57	+1.58		1
9214	132	17.54	+1.97		1
9256	132	14.48	+1.41		2
9267	312	16.19	+1.65		1
9289	132	14.45	+1.41		2
9303	312	16.14	+1.50		1
9308	132	14.23	+1.37		2
9320	312	17.07	+1.13		1
9323	312	16.87	+1.56		1
9325	132	17.81	+1.54		1
9326	312	16.80	+1.65		1
9337	132	14.54	+1.39		1
9339	132	13.97	+1.35		1
9346	312	16.79	+1.57		1
9363	312	15.78	+1.35		1
9369	132	16.83	+1.67		1
9369	312	16.83	+1.67		1
9396	312	16.99	+1.54		1
9398	359	12.96	+1.15		1
9400	312	15.42	+1.55		3
9412	132	13.80	+1.31		1
9414	312	16.17	+0.78		1
9461	359	14.80	+1.24		1
9477	132	17.93	+1.06		1
9555	359	13.01	+1.18		1
9571	359	13.04	+1.33		1
